#Ignore	\o042																																																																																																																																																																																																																																																																																																		
#Exchange	#	\x20																																																																																																																																																																																																																																																																																																	
																																																																																																																																																																																																																																																																																																			
																																																																																																																																																																																																																																																																																																			
#Table	ItemGroup																																																																																																																																																																																																																																																																																																		
#ColumnType	String[33]	String[33]	Word	Word	BYTE	DWord	DWord	Dword	Index	Dword	Index	Dword	Index	Dword	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Dword	BYTE	BYTE	string[1]	Word	Index	Index	Index	Index	Index	DWORD	;
#Record	-	Q_GB_Mushroom	1	150	0	0	0	0	-	0	-	0	-	0	Q_GoblinMushroom	600000	0	0	r	-1	Q_GoblinFruit	400000	0	0	r	-1	NorMush	1000000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	Q_GB_Herb	1	150	0	0	0	0	-	0	-	0	-	0	Q_GoblinHerb	600000	0	0	r	-1	Q_GoblinFruit	300000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	Q_Waste_Herb	1	150	0	0	0	0	-	0	-	0	-	0	Q_SandHerb	550000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	Q_Desert_Mush	1	150	0	0	0	0	-	0	-	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	Q_Qura_Herb	1	150	0	0	0	0	-	0	-	0	-	0	Q_Petal(Red)	400000	0	0	r	-1	Q_Petal(Yellow)	300000	0	0	r	-1	Q_Petal(Blue)	350000	0	0	r	-1	Q_Flower	10000	0	0	r	-1	EventItem05	100000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	Q_Garden_Wood	1	150	0	0	0	0	-	0	-	0	-	0	HighWoodSab	1000000	0	0	r	-1	BestWoodSab	37000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox1	1	150	0	0	0	0	-	0	-	0	-	0	Potion01	455000	0	0	r	-1	Potion01	355000	0	0	r	-1	NamedWeapon3	50000	0	0	r	-1	NamedArmor2	50000	0	0	r	-1	GatherLow	1000000	0	0	r	-1	Grade01Source01	1000000	0	0	r	-1	Ring01	80000	0	0	r	-1	NamedRing01	50000	0	0	r	-1	Neck01	5000	0	0	r	-1	NamedNeck01	50000	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	R_NamedArmor2	5000	0	0	r	-1	Ore01	500000	0	0	r	-1	Mini	100000	0	0	r	-1	CopperLump01	392725	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	Ore01	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox2	1	150	0	0	0	0	-	0	-	0	-	0	Potion01	430000	0	0	r	-1	Potion01	330000	0	0	r	-1	NamedWeapon3	50000	0	0	r	-1	NamedArmor2	50000	0	0	r	-1	GatherLow	1000000	0	0	r	-1	Grade01Source01	1000000	0	0	r	-1	Ring01	80000	0	0	r	-1	NamedRing01	50000	0	0	r	-1	Neck01	5000	0	0	r	-1	NamedNeck01	50000	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	R_NamedArmor2	5000	0	0	r	-1	Ore01	500000	0	0	r	-1	Mini	100000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	Ore01	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox3	1	150	0	0	0	0	-	0	-	0	-	0	Potion02	405000	0	0	r	-1	Potion01	305000	0	0	r	-1	NamedWeapon4	50000	0	0	r	-1	NamedArmor3	50000	0	0	r	-1	GatherLow	1000000	0	0	r	-1	Grade01Source01	1000000	0	0	r	-1	Ring02	80000	0	0	r	-1	NamedRing02	50000	0	0	r	-1	Neck01	5000	0	0	r	-1	NamedNeck01	50000	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	R_NamedArmor3	5000	0	0	r	-1	Ore01	500000	0	0	r	-1	Mini	100000	0	0	r	-1	R_NamedWeapon4	5000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	Ore01	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox4	1	150	0	0	0	0	-	0	-	0	-	0	Potion02	380000	0	0	r	-1	Potion01	280000	0	0	r	-1	NamedWeapon4	50000	0	0	r	-1	NamedArmor3	50000	0	0	r	-1	GatherLow	1000000	0	0	r	-1	Grade02Source01	1000000	0	0	r	-1	Ring02	80000	0	0	r	-1	NamedRing02	50000	0	0	r	-1	Neck02	5000	0	0	r	-1	NamedNeck02	50000	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	R_NamedArmor3	5000	0	0	r	-1	Ore01	500000	0	0	r	-1	Mini	100000	0	0	r	-1	R_NamedWeapon4	5000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	Ore01	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox5	1	150	0	0	0	0	-	0	-	0	-	0	Potion02	330000	0	0	r	-1	Potion02	230000	0	0	r	-1	NamedWeapon5	50000	0	0	r	-1	NamedArmor4	50000	0	0	r	-1	GatherNor	1000000	0	0	r	-1	Grade02Source01	1000000	0	0	r	-1	Ring03	5000	0	0	r	-1	NamedRing03	50000	0	0	r	-1	Neck02	5000	0	0	r	-1	NamedNeck02	50000	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	R_NamedArmor4	5000	0	0	r	-1	Ore02	500000	0	0	r	-1	Mini	100000	0	0	r	-1	R_NamedWeapon5	5000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	Ore02	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox6	1	150	0	0	0	0	-	0	-	0	-	0	Potion02	380000	0	0	r	-1	Potion01	280000	0	0	r	-1	NamedWeapon4	50000	0	0	r	-1	NamedArmor3	50000	0	0	r	-1	GatherLow	1000000	0	0	r	-1	Grade02Source01	1000000	0	0	r	-1	Ring02	80000	0	0	r	-1	NamedRing02	50000	0	0	r	-1	Neck02	5000	0	0	r	-1	NamedNeck02	50000	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	R_NamedArmor3	5000	0	0	r	-1	Ore01	500000	0	0	r	-1	Mini	100000	0	0	r	-1	R_NamedWeapon4	5000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	Ore01	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox7	1	150	0	0	0	0	-	0	-	0	-	0	Potion02	330000	0	0	r	-1	Potion02	230000	0	0	r	-1	NamedWeapon5	50000	0	0	r	-1	NamedArmor4	50000	0	0	r	-1	GatherNor	1000000	0	0	r	-1	Grade02Source01	1000000	0	0	r	-1	Ring03	5000	0	0	r	-1	NamedRing03	50000	0	0	r	-1	Neck02	5000	0	0	r	-1	NamedNeck02	50000	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	R_NamedArmor4	5000	0	0	r	-1	Ore02	500000	0	0	r	-1	Mini	100000	0	0	r	-1	R_NamedWeapon5	5000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	1000000	0	0	r	-1	Ore02	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox8	1	150	0	0	0	0	-	0	-	0	-	0	Potion02	305000	0	0	r	-1	Potion03	205000	0	0	r	-1	NamedWeapon6	50000	0	0	r	-1	NamedArmor5	50000	0	0	r	-1	GatherNor	1000000	0	0	r	-1	Grade02Source01	1000000	0	0	r	-1	Ring03	5000	0	0	r	-1	NamedRing03	50000	0	0	r	-1	Neck03	5000	0	0	r	-1	NamedNeck03	50000	0	0	r	-1	StageUrgRecallScroll	444444	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	666667	0	0	r	-1	R_NamedArmor5	5000	0	0	r	-1	Ore02	500000	0	0	r	-1	Mini	100000	0	0	r	-1	R_NamedWeapon6	5000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	666667	0	0	r	-1	Ore02	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox9	1	150	0	0	0	0	-	0	-	0	-	0	Potion03	255000	0	0	r	-1	Potion03	155000	0	0	r	-1	NamedWeapon7	50000	0	0	r	-1	NamedArmor6	50000	0	0	r	-1	GatherNor	1000000	0	0	r	-1	Grade03Source01	1000000	0	0	r	-1	Ring04	80000	0	0	r	-1	NamedRing04	50000	0	0	r	-1	Neck03	5000	0	0	r	-1	NamedNeck03	50000	0	0	r	-1	StageUrgRecallScroll	444444	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	666667	0	0	r	-1	R_NamedArmor6	5000	0	0	r	-1	Ore02	500000	0	0	r	-1	Mini	100000	0	0	r	-1	R_NamedWeapon7	5000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	666667	0	0	r	-1	Ore02	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
#Record	-	PresentBox10	1	150	0	0	0	0	-	0	-	0	-	0	Potion03	205000	0	0	r	-1	Potion03	105000	0	0	r	-1	NamedWeapon8	50000	0	0	r	-1	NamedArmor7	50000	0	0	r	-1	GatherHigh	1000000	0	0	r	-1	Grade03Source01	1000000	0	0	r	-1	Ring05	80000	0	0	r	-1	NamedRing05	50000	0	0	r	-1	Neck04	5000	0	0	r	-1	NamedNeck04	50000	0	0	r	-1	StageUrgRecallScroll	444444	0	0	r	-1	Mini	100000	0	0	r	-1	StageRecallScroll	666667	0	0	r	-1	Ore03	500000	0	0	r	-1	Mini	100000	0	0	r	-1	CopperLump01	500000	0	0	r	-1	ENC5	10000	0	0	r	-1	StageRecallScroll	666667	0	0	r	-1	Ore03	500000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	-	0	0	0	-	0	CS7Day1	15000	0	0	r	-1	CS7Day2	15000	0	0	r	-1	CS7Day3	15000	0	0	r	-1	CS7Day4	15000	0	0	r	-1	CS7Day5	15000	0	0	r	-1	CS7Day6	15000	0	0	r	-1	CS7Day7	15000	0	0	r	-1	CS7Day8	15000	0	0	r	-1	-	0	0	0	-	0	-	0	0	0	-	0	SRCandy	3000	0	0	r	-1	HalloweenTrans	0	0	0	r	-1	-	-	-	-	-	151	
